Sentiment,Text
0,"@DMBwine if i could make anything turn into him... the lamp, my pillow (good one) idk, i miss him "
0,"@BumbleBee_008 Could be worse, you could be starting work @ 7 like myself "
0,Just left my toots  lol listening to music for a lil then bed
0,ewww... i feel sick... too much junk food 
0,@Rabies I've forgotten what 'friends' and 'being in the world' are 
0,ew i have a tummy ache 
0,@Carebear2003 I hope so!! It scared me when he was in the bottom 2.. 
0,@johnnystorm oh dear. How could u. I'm sure she is devistated. Keep me up to date with pix. Am sat at tesco. Cold hungry and alone 
0,"@summer_jane I tried to send you a facebook message but it won't send  I love you, goodnight beautiful."
0,"@TomosBeard Yeah, you're right. Poor you  But we'll start an army to protect you!  - btw, you forgot the &quot;@&quot;"
0,I really wanna go home. I can feel the random bits of hair down my back. I want a shower 
0,Me being sick = sucky because i cannot sleep! 
0,"@mrdautay: Hi mrdautay, ???c ? H� N?i th�ch th?, ch?a ?i H� N?i l?n n�o "
0,"@LadyFawkes Aw, that's not fun. "
0,"As much as I heart Matthew Macaughnahey, Surfer Dude is tripping me out right now. Perr-y-tee baaad. "
0,"@dskjfhklgvirley awwwwh! i know!  imy guys, wish i were there, but my coworkers asked me to chiiol. next tiomme!"
0,"@JonathanRKnight Twitter sucks without U! Soo, I guess I'll go to bed  I've been waiting for youuu! Goodknight Jon &lt;3"
0,[Nob friends] :     Our silly dog Bo got bitten by a viper again.    Read and post comments |   .. http://tinyurl.com/cmn6db
0,College is over! ( FOR THE WEEK) 
0,i would've loved the rain if someone was with me 
0,ew I meant NO use.  I need to go to bed soon. x(
0,Waiting to go to sleep... But my brain isn't minding 
0,mother son of a bitch!!!!! 
0,;; argh....why can't i fall asleep? 
0,Can't sleep  Always happens when you have to get up early.
0,Up watching Roseanne. My damn knee hurts. Feels like it need to be popped into place or something. This shit is killing me 
0,Ew that hoodie is ugly... I want the UCATTIP one 
0,Oh my baby. I hate when my angels are sick  
0,@Kamryn6179  Clean Me!
0,I WANNA BE IN ATLANTA AND BE IN MY BABY'S ARMS!!! I WUV HIM SO MUCHHHHHHHH. ughhhhhhhhh i wanna see him NOWWWWWWWWW!!! 
0,@dawn_16 gah i would come hang if i didnt already promise someone else. sorry 
0,"Worried bout her sick doggie Gracie- having more tests done, prognosis so far not good! Please pray! "
0,saturday should be a day of rest . i shouldnt have to work this afternoon 
0,havin another one of those nights where i cant sleep cause im thinkin about sumone too much  *sigh* ... Im so sad right now.
0,"http://twitpic.com/4e89x - Noooo... Buds are going to yellow, plant's not going to flower again  Boo Hoo!"
0,Still in pain... Is there a doctor in the twitter room? 
0,@johnackley  Clean Me!
0,Another hour of pain done. My heart has been in the wrong place for awhile. Another hour coming with pantera. I need this I have slacked 
0,House wont be on terrestrial anymore  just hope im able to catch it otherwise other methods
0,@stigblog never been to yoga but done it on my wii fit before lol Tis sore  I love the sauna as well good to relax and chill out!
0,@marcflores no  how are you? Recovered from your jet setting?
0,Doing TT today  cant wait for monday! Nice relaxing day off!
0,"Dammit, I said Brighton on Twitter. I deserve this wave of auto-follows "
0,Ugh this guy stinks of cigarettes my throat is actually burning :S 
0,@hazel_joy indeed! Not fair. 
0,nathan bick gets bood every tome he touches the ball 
0,@mitchelmusso i wish i could! 
0,Agh we just almost got caught smoking =S actuallyi think we did  shit
0,belly hurts 
0,"I want to go to Comicon in sd, but none of my friends will go.. never gone, if I DO go, i dont know what to dress up as..  GOTTA dress up!"
0,Now everyone is sleeping on my couches and floor   But I am not sleepy!  What to do?  Cats are restless.  Only 2 beer left.  Watch Bottom?
0,"@LesPorter nope, no replies.  He uses twittterberry which isn't the easiest thing to keep up w/ replies.  But still... "
0,"Got bitten by Amazon's eventual consistency. Bought 6 kindle books for the upcoming trip, can't download 5 of them "
0,has just broken her bedside lamp  and then cut her hand on it
0,@thisisryanross Mmm I hope you get better ryan 
0,gonna be old on monday. 
0,bliss'n'eso coming to brisbane but all tickets are 18yrs and older 
0,"@greenslade1 'hehehe, you're really wierd.'  Lol!!!  Willy Wonka!  I had to google that though boo "
0,Hey V  just here to c ddub has yet to announce vid winner 
0,"just got up,, now chillinggg i guesss,, theres nothin to doo "
0,@SEOcopy I would have if I knew far enough in advance - I won't make it to this one. 
0,I'm sleepy  and my voice is hoarse
0,@scottcrussell doesn't seem to like my accent  nearby bars != neophyte stars
0,Oh epic work fail. Also KAs still need to be incinerated and doctors suck 
0,Lost my phone and a follower...what i do 2 deserve this?? 
0,wishing I could see Tim and Jess before Prom   
0,"Drinking tonight while watching horror movies, this cannot turn out good? Stephen King's IT will be put on, but I don't think it's scary. "
0,"Back from soccer already, Aidan is too sick. "
0,Good morning! Its beautiful out..sucks I got work 
0,@_LadyDi_ OH NO!! Impromptu plans may have cut into my buying power for @johnlegend MSG tix next week!! I knew I was forgetting something 
0,My tummy hurts 
0,@caoimhetracey @caoimhetracey well u can copy the link into a new window when c&amp;p comes! I have! I look spazzy! 
0,@Sheri_Beri I have a Internet friend that had some crew connections for that show.  I forgot to talk to Alex . 
0,have been raking the grass today - mum strimmed it. now i'm really tired 
0,Starting a long day of travel. I'm going to Chicago by way of Dallas. 
0,@easyspace 1GB Ram is not available as an addon if you already have a vps with you guys. 
0,"I took my cat, Mia to the vet yesterday and now she's so sad. I'm worried about her but I know she'll be fine. "
0,"missing reggae fest, and i'm a little upset about it "
0,@susfitz Thanks darling!  I will.  If the other work doesn't get int he way  Which it has been lately 
0,Just cameback from the doctors. Have work In an hour. I'm dead.    http://twitpic.com/4enbx
0,and its raining  I am getting very wet but who cares I'M IN NEW YORK 
0,i miss the china man western foodstall at hollandv market  his veryverybellynice fried rice is muchly missed.
0,"@MelanieMerkosky agreed, a little overcast here in burbank tho "
0,@brykins awww close but no cigar ay? Well I shall have to try harder. Why can't I see your picture? 
0,Sad Saturday... taking friend to vet to put her cat down. 
0,"@daisyrjordan that's amazing. they'll do a concert here in may 28, a day after my birthday but my dad don't let me go "
0,good morning. Programming today 
0,@allyistoocool ah that sucks.  so many other good bands there too.
0,"@sywtt Already tried making a &quot;Becoming a Fan&quot; page (friends become a fan of becoming a fan), Facebook wouldn't let me "
0,"I like t9 now. well, it's not that i like it, it's just that it's addicting and i'm incapable of regular texting now.  Hahaha"
0,i can't write my own stuff  also what are interviews like?
0,Lol i'll try it's still in the box  we got it in trussville lol it's a gaming computer  TSP&lt;3'sEET
0,&quot;Sup everyone... Back home after a looong day... Just bought some veggies but too lazy to cook 
0,i broke my sunglasses  and now i cant find new ones that i like 
0,hangover  ...... urgh!! moonshine?? NEVER AGAIN!! 8 shots ... NEVER AGAIN!! ..... depend on eugene?? NEVER AGAIN!
0, WTF was I doing  :'( WTF
0,i typed it up to see if mayo have one and they dont every other county has one except us  thats not fair
0,awww @TheLostTrailers How bout you dont just came on the radio!!  work soon 
0,@just__jac where are you? i've not spoke to you in ages 
0,Finished cleaning my room. Yay! Now on to the laundry... 
0,@laroseroyce i know 
0,i dont wanna study!!!!  @JenPont hehe and yay! 2nd Pea got a picture!
0,Well no beach after all... 
0,"@RealHughJackman I found the ending a little sad, because your character forgot about his love interest. "
0,"never make a spanish omlette without peas, it ruins it  "
0,@OfficialAshTizz  oh. I wanted to see you in concert in the UK! 
0,@sophiebaron oh I'm sorry  you're videos were cool!
0,@daintyd  I can't see them!
0,@BreeOlson9  That does suck. Well you can always rely on us twitter peeps to chat u back! Don't be sad!
0,"Been postin' here lately, but I think I've lost some of my nastiness skills  http://www.wardroberejects.com/"
0,Yeah. Only I could live MY life and make myself seem happy to all those who don't know any better. The only good thing I have is my job. 
0,so want to sleep - but have to have the first pizza run in 45min -  _ Why do kids grow and then work stupid hours and can't drive yet?
0,@joanteh hey i've read you're supporting invisible children. me too! i wanna buy a bracelet but i still don't have enough money 
0,@MatMladin Totally agree... Stewart doesnt need help! Good luck Sunday down the street from my house at Barber. I miss Mladin vs Spies 
0,@MikaylahZandi way to answer your phone  i miss u im watching ugly betty and im lonely and bored!!
0,"Is feeling sorry for herself,I miss my dad sosoo much wish he was here my sis got to sick to go to his house guess I'll wait 2 more weeks "
0,PROM IS LESS THAN A WEEK AND I HAVE NO DRESS 
0,My everything still hurts  I need to fall asleep already
0,A massage is the only answer 
0,"Every weekend feels like politics. Full of strategies, manipulations and dominations. God I miss my simple weekends "
0,gotta go to bed. i got my cousins baptism in the morning 
0,Is missin wifey and lj 
0,is tired and jelaous of Barron's sweet tattoo 
0,i know i should be happy about the five that did get in but the one that didn't was one of my favourites of the collection 
0,Creating Oracle sql scripts is killing me 
0,@timtrueman be prepared-- @scobleizer just tweeted about stackoverflow  http://bit.ly/bcqoG your small community won't be small for long. 
0,"@kate38381849 tommorow's school  hehe. and wow, what did you do today? "
0,@mennard fly back tue  will be glad to be on dry land and off floating old people's home tho
0,@deanhunt   Dean Hunt (deanhunt) on Twitter doesn't follow you @deanhunt Thanks for the report. Still have a lot to learn  but learnin ...
0,"just got home.great spending time with Kevin, Cindy, Keith, and Ethan. Sad to hear about the passing of Carol Roy "
0,its hard to fall asleep in someone elses house  http://tinyurl.com/cpsbsf
0,Nothing on t.v. 
0,I just had scrambled eggs... i feel sick 
0,oh.......here comes the clouds 
0,Double bogey on 15 
0,"I guess I shouldn't complain, it's only the second @Reply I've gotten peroid since I signed up... That's just sad... "
0,serious &quot;Cool Beans&quot; problem. I keep wanting to say it... then remembering that no one in the &quot;real world&quot; gets the joke... 
0,@jackieeeg oh so tempting but i'm already going on a holiday to sydney &amp; melbourne in june/july so i won't have money to spare. 
0,well my net is back but slow.. 
0,"Feeling ronery, eating mrs. munchies, working on stuff, and in love always with craig tucker. I miss Shaba Wakie. "
