Date,Sentiment,Text
2015-03-06,-1,Data brings more focus on timing of U S  rate hike   
2015-03-09,-1,Gold rebounds after precipitous fall on Friday
2015-03-09,-1,Apple s ResearchKit to give scientists ready access to study subjects
2015-03-09,-1,Wall St  rebounds on deal activity  Apple up after watch news
2015-03-09,-1,HBO standalone service coming to Apple devices in April
2015-03-09,-1,Apple s watch hasn t impressed the fashion world
2015-03-09,-1,Apple debuts  17 000 watch  some waiting for killer app
2015-03-10,-1,CIA sought to hack Apple iPhones from earliest days  The Intercept
2015-03-10,-1,Nasdaq looks different 15 years after its peak  then and now
2015-03-10,-1,Apple seeks to dismiss lawsuit filed by electric battery maker
2015-03-10,-1,Developers wrestle with making  killer app  for Apple Watch
2015-03-10,-1,Fidelity tech fund trounces all rivals without holding Apple
2015-03-10,-1,CIA sought to hack Apple iPhones from earliest days  The Intercept
2015-03-10,-1,Apple Watch not yet setting Chinese pulses racing 
2015-03-11,-1,Google change allows company statements to top news searches
2015-03-11,-1,Apple says iTunes  App Stores down for all users
2015-03-11,-1,Apple s iTunes  app stores back online after 12 hour outage
2015-03-12,1,Swatch CEO says doesn t want to produce mobile phone for wrist
2015-03-12,1,China s SAIC Motor  Alibaba to invest  160 million in Internet connected cars
2015-03-13,-1,Exclusive  Microsoft s digital assistant to head to Android  Apple devices
2015-03-13,-1,Apple pies and iPads sweeten China s dreaded TV expose
2015-03-13,-1,EU ministers to give more power to pan European data protection body
2015-03-13,-1,Weak euro to help European companies  force U S  rivals to adapt
2015-03-13,-1,Exclusive  Apple Watch not on shopping list for 69 percent of Americans  Reuters poll
2015-03-13,-1,China puts tech bill that concerns West on hold  U S  official
2015-03-16,1,Forget streaming  aging boomers still want their fitness DVDs
2015-03-16,1,Cablevision to offer HBO NOW to online customers
2015-03-16,1,U S  jury clears Apple of infringing wireless tech patents
2015-03-16,1,China consumer show targets Volkswagen  Nissan  Mercedes
2015-03-17,1,Dow  S P 500 fall on Fed nervousness  Nasdaq inches up
2015-03-17,1,Apple TV entices networks with promise of mobile viewers
2015-03-17,1,Currency swings cost U S  corporates  18 66 billion in the fourth quarter  study
2015-03-17,1,Boeing eyes satellite deal with tech giant this year
2015-03-17,1,Hong Kong for work  A travel playlist from the CEO of Apple s Beats
2015-03-17,1,Facebook to allow users to send money to friends through Messenger
2015-03-17,1,Macerich rejects Simon Property offer  adopts poison pill
2015-03-18,1,EU to require sharing of corporate deals to curb tax avoidance
2015-03-18,1,Volkswagen hit by second Chinese state television expos  in one week
2015-03-18,1,Credit Suisse launches digital private banking push
2015-03-18,1,Sony s PlayStation Vue online TV service launches at  50 a month
2015-03-18,1,Nearly 40 percent of iPhone owners interested in Apple Watch  poll
2015-03-18,1,Discovery Channel founder starts nonfiction streaming video service
2015-03-18,1,Apple supplier Jabil Circuit forecasts revenue above Street
2015-03-19,-1,Japan s Sharp to cut 6 000 jobs in global restructuring  source
2015-03-19,-1,Dow Drops 100 Points As Investors Digest Fed s Outlook
2015-03-19,-1,Branson says Virgin working on electric cars  Bloomberg TV
2015-03-20,-1,Founder Wang takes over as CEO as Taiwan s HTC seeks turnaround
2015-03-23,0,Hon Hai  Tencent partner in electric car business
2015-03-23,0,Assembler Pegatron s record 2014 profit puts Apple reliance in spotlight
2015-03-23,0,Maxim Integrated Products targets top banks with patent lawsuits
2015-03-23,0,British banking body calls for supervision of tech challengers
2015-03-23,0,Italy prosecutors wrap up tax probe into Apple  sources
2015-03-24,0,HP partners with Bang   Olufsen for sound technology
2015-03-24,0,Clash of Clans maker Supercell doubles profit
2015-03-25,-1,Facebook brings apps  businesses to Messenger service
2015-03-26,1,Apple plans China iPhone trade in program with Foxconn  Bloomberg
2015-03-26,1,Japan s Panasonic says ready for  8 4 billion M A spree as profit jumps
2015-03-26,1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 23
2015-03-26,1,Twitter launches video streaming app Periscope
2015-03-26,1,Apple s Tim Cook will give away all his money  Fortune
2015-03-26,1,GameStop profit forecast falls short on weak demand for consoles
2015-03-27,-1,Valeo s self driving car systems learn from Safran drones
2015-03-27,-1,New apps to help business get in step with mobile customers
2015-03-30,1,German firms embrace start ups to catch up with digital world
2015-03-30,1,China suspends bank tech restrictions  U S  Treasury official
2015-03-30,1,Hyundai Motor aims to have autonomous driving tech on market in 2020
2015-03-30,1,Indiana to clarify  religious freedom  law  Georgia  N C  bills stall
2015-03-31,-1,China s Huawei Technologies 2014 profit grows 33 percent
2015-03-31,-1,EU regulators query Luxembourg on McDonald s tax deals  source
2015-03-31,-1,Armed prisoner who fled Virginia hospital captured in Washington
2015-03-31,-1,U S  corporations accuse Indiana and Arkansas of curbing gay rights 
2015-03-31,-1,China to delay bank tech restrictions  U S  Treasury official says
2015-04-01,0,Ringo Starr taps friends for  Postcards   reflects on music world
2015-04-01,0,Tesla shares get late boost on April Fool s press release
2015-04-02,0,Microsoft brings document scanner app to iPhones  Android
2015-04-02,0,Indonesia plays hardball with smartphone manufacturers
2015-04-02,0,Arkansas  Indiana enact fixes to measures seen as targeting gays
2015-04-02,0,Exclusive  IBM hire advisers to deal with restless investors   sources
2015-04-02,0,EU regulators probe Apple s music streaming plans in Europe  FT
2015-04-02,0,China s Alibaba finance arm  Xiaomi partner in wearable payments
2015-04-02,0,Silicon Valley start up targets atypical market  the elderly
2015-04-06,1,Baltimore murder case to be featured in new podcast
2015-04-07,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 03
2015-04-07,-1,Samsung expects profits to decline more than 30  from 1Q of 2014
2015-04-07,-1,Groups urge FTC to investigate YouTube kids video app
2015-04-07,-1,Swiss army knife maker plans foray into smartwatches  CEO
2015-04-08,0,Apple Watch sleek and stylish but not for everyone  reviewers say
2015-04-08,0,Apple faces local battles as it prepares global payments push
2015-04-08,0,Shares in Zynga plunge more than 10  after departure of CEO Don Mattrick
2015-04-09,1,Google anti trust foes see friend in new EU competition chief
2015-04-09,1,With primetime TV  Apple hopes to hook customers for new Watch
2015-04-10,1,GE to sell bulk of finance unit  return up to  90 billion to investors
2015-04-10,1,Backlogged orders as shoppers get close up look at Apple Watch
2015-04-10,1,RBC CEO says tech firms pose threat  eyes start up partnerships
2015-04-10,1,UK s IG Group launches trading app for Apple Watch
2015-04-10,1,Netflix experiences large option volume  as CEO s compensation soars
2015-04-10,1,Apple in talks with musicians for exclusive streaming deals  Bloomberg
2015-04-10,1,In China  knock off Apple Watches have their own fans
2015-04-10,1,GE Slims Down Financial Arm
2015-04-13,-1,Apple expected to quickly ramp up smartwatch production
2015-04-13,-1,IBM launches new health unit  teams up with Apple  J J  Medtronic
2015-04-13,-1,Brazil s iPhone investment falls short on promises of jobs  lower prices
2015-04-14,-1,Florida artist claims Apple stole his style
2015-04-14,-1,BlackRock s Fink tells S P 500 firms to think long term
2015-04-15,0,Samsung creates team to make screens for Apple devices  Bloomberg
2015-04-15,0,Exclusive  Six percent of U S  adults plan to buy Apple Watch   Reuters Ipsos poll
2015-04-15,0,China s Huawei shows smartphone credentials with P8 launch
2015-04-15,0,SanDisk to cut jobs after posting first revenue decline in two years
2015-04-16,0,Apple watches will not be available in store in May  Telegraph
2015-04-16,0,Getting around without draining your phone battery
2015-04-16,0,Wall Street ends slightly lower as earnings worries linger
2015-04-16,0,Los Angeles schools seeking refund over botched iPad plan  LA Times
2015-04-16,0,Israeli app developer Zemingo on acquisition trail 
2015-04-16,0,Seattle homeless newspaper vendors pioneer scan to pay Google app
2015-04-17,-1,Data app pushes Chinese factories to cut pollution
2015-04-17,-1,GM counting on high speed Internet services in car to drive profits
2015-04-17,-1,U S  stocks plunge  as concerns in China and Greece roil markets
2015-04-20,1,Shares gain on China stimulus  Greece worries weigh on euro
2015-04-20,1,Sony unveils new Xperia phone even as it retrenches in mobile
2015-04-21,-1,Chip designer ARM s Q1 gets iPhone 6 boost  shares hit a high
2015-04-21,-1,BlackBerry to buy WatchDox to bolster data security
2015-04-21,-1,Broadcom profit beats as demand rises from smartphone makers
2015-04-21,-1,White House seeks Silicon Valley help on strong yet breakable encryption
2015-04-22,1,Some Apple Watch buyers to get shipments sooner than expected
2015-04-22,1,Apple tests smartwatch market with quiet debut of Cook s first product
2015-04-22,1,LG Display books four year high profit  downplays supply glut fear
2015-04-22,1,Rolls Royce appoints acclaimed technology executive as CEO  
2015-04-22,1,Sony raises profit view as videogame sales herald turnaround
2015-04-23,1,Ericsson s first quarter profit drops  says U S  market remains slow
2015-04-23,1,China s smartphone makers bet on cricket  Bollywood to conquer India
2015-04-23,1,As Amazon parties on  some large fund managers take their leave
2015-04-24,0,Apple thwarts geeks  investors probing smartwatch components
2015-04-24,0,Infosys bets on new services to push sales to  20 billion by 2020
2015-04-24,0,Apple Watch goes on sale in low key launch at select boutiques
2015-04-27,0,Asian shares mixed with Tokyo up despite weak retail sales
2015-04-27,0,With Nasdaq at records  investors ask what s next for tech
2015-04-27,0,Conde Nast eyes digital viewers with virtual reality  scripted shows
2015-04-27,0,Wall St  ends down as biotechs drop 4 percent
2015-04-27,0,Wall St  falls  European shares rise on optimism over Greece
2015-04-27,0,Shares in Apple reach all time high  after strong 2Q earnings
2015-04-28,-1,Corning expects Gorilla Glass sales to remain strong
2015-04-28,-1,Chinese demand for Apple s big screen phones fuel sales growth
2015-04-28,-1,Samsung Electronics tips better second quarter  though cautious on outlook 
2015-04-28,-1,Samsung Elec overtook Apple as top smartphone maker in first quarter  Strategy Analytics
2015-04-28,-1,Asian shares mixed with Tokyo up  China shares off ahead of Fed
2015-04-28,-1,China iPhone sales boosts Apple  shares up modestly
2015-04-28,-1,Panasonic sees fourth year of profit gains on auto electronics growth
2015-04-28,-1,PayPal extends One Touch payment to online transactions
2015-04-28,-1,Apple s blockbuster quarter eases doubts about growth
2015-04-28,-1,Goldman sees  1 trillion lift in 2015 via U S  stock buybacks  dividends
2015-04-29,-1,Turner  HBO help Time Warner beat Street view
2015-04-29,-1,Apple says EU probe of Irish tax policy could be  material 
2015-04-29,-1,Defective component slowed Apple Watch rollout  WSJ
2015-04-30,-1,Tattoo snafu irks inked Apple Watch wearers
2015-04-30,-1,Obama to announce free e books for low income kids
2015-04-30,-1,Apple  IBM announce partnership with Japan Post to improve elderly care
2015-04-30,-1,Stock market hammered despite upbeat data
2015-04-30,-1,Apple Watch has lowest hardware cost to price  IHS
2015-05-01,1,Wall St  ends up sharply as investors buy beaten down shares
2015-05-01,1,Asian shares mixed in holiday thinned trade  Nikkei down  Sydney up
2015-05-01,1,U S  shares gain  dollar rises in May Day trading
2015-05-04,-1,GE ties up with Qualcomm  Apple in new lighting business bet
2015-05-04,-1,The path to a wearable future lies in academia
2015-05-05,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 79
2015-05-05,-1,Wall St  ends lower on weak trade data  investors eye Fed
2015-05-05,-1,Apple s Beats Music deals under U S  scrutiny  Bloomberg
2015-05-06,-1,U S  private payrolls growth eases  productivity falls
2015-05-06,-1,Wall St  ends lower on global bond rout  Yellen warning
2015-05-06,-1,Tesla posts wider loss  highlights energy storage demand
2015-05-06,-1,Swatch CEO says will release new battery for watches  cars  paper
2015-05-07,0,Spotify plans to enter Web video business  WSJ
2015-05-08,1,Ericsson extends patent suits against Apple to Europe
2015-05-08,1,German carmakers may need help to bid for Nokia s high tech maps
2015-05-11,-1,Wall Street ends down on global jitters  oil stocks lower
2015-05-12,0,Xiaomi enters money market fray with Huoqi Bao service
2015-05-12,0,In auction for RadioShack name  bid stands at  15 million
2015-05-12,0,Wall St  ends weaker as global bond worries deepen
2015-05-13,0,Standard General makes top offer for RadioShack name  customer data
2015-05-14,1,S P 500 ends at record high as dollar loses ground
2015-05-14,1,U S  stocks surge  as S P 500 reaches all time closing high at 2 121 10
2015-05-15,0,Facebook  tramples European privacy law   Belgian watchdog
2015-05-15,0,Carl Icahn invests  100 million in ride sharing service Lyft
2015-05-15,0,Top U S  hedge funds continued to dump Apple amid rally
2015-05-15,0,At Sharp  decline marked by over confidence  drift
2015-05-18,1,Icahn says  dramatically undervalued  Apple should trade at  240
2015-05-18,1,Apple shelved plans to introduce TV set more than a year ago   WSJ
2015-05-18,1,Apple gets partial win on appeal in Samsung patent case
